GID_1,adm_id,mean_01,median_01,min_01,max_01,sum_01,perc_nodata_01,mean_02,median_02,min_02,max_02,sum_02,perc_nodata_02,mean_03,median_03,min_03,max_03,sum_03,perc_nodata_03,mean_04,median_04,min_04,max_04,sum_04,perc_nodata_04,mean_05,median_05,min_05,max_05,sum_05,perc_nodata_05,mean_06,median_06,min_06,max_06,sum_06,perc_nodata_06,mean_07,median_07,min_07,max_07,sum_07,perc_nodata_07,mean_08,median_08,min_08,max_08,sum_08,perc_nodata_08,mean_09,median_09,min_09,max_09,sum_09,perc_nodata_09,mean_10,median_10,min_10,max_10,sum_10,perc_nodata_10,mean_11,median_11,min_11,max_11,sum_11,perc_nodata_11,mean_12,median_12,min_12,max_12,sum_12
KEN.23_1,23,22.22964478,22.47034645,19.09061432,25.25702858,1533.845459,0,22.57004738,22.79326057,19.4830761,25.52116776,1557.333252,0,22.90375519,23.13821411,19.76351357,25.90707397,1580.359131,0,22.05657959,22.30211067,19.12664604,24.95038414,1521.903931,0,21.71152878,22.1654644,18.61691284,24.22924232,1498.095459,0,21.31219673,21.76896095,18.03077507,23.98900986,1470.541626,0,20.58807373,20.9397583,17.22415733,23.32596779,1420.577026,0,20.87255287,21.13186836,17.79647827,23.44735909,1440.206177,0,21.56539345,21.85607147,18.46248627,24.05982018,1488.012207,0,23.0859375,23.44884109,20.00080681,25.51542473,1592.929688,0,21.8579216,22.00909615,19.02241135,24.71757317,1508.196533,0,22.15931129,22.36356544,19.30527687,25.2338829,1528.992432
KEN.24_1,24,27.83183861,27.85642815,25.55301857,29.85943031,5789.022461,0,29.16808128,29.1701889,26.73201561,31.35089684,6066.960938,0,29.042799,29.04914093,26.46894455,31.50700569,6040.902344,0,26.18478775,26.17482376,23.57084274,28.92889214,5446.436035,0,25.96695328,25.9519043,22.95473289,29.09866142,5401.126465,0,25.91666985,25.94894028,22.78264809,29.1705761,5390.66748,0,25.19455719,25.2518177,22.29491615,28.1651535,5240.467773,0,25.38427925,25.41870499,22.50435829,28.33247566,5279.930176,0,26.2227211,26.1954422,23.45386124,29.30733871,5454.326172,0,26.96683121,27.05353928,23.86478615,29.74744415,5609.101074,0,25.16578102,25.20149612,22.87399483,28.11278534,5234.482422,0,27.37160301,27.37505913,24.97948456,29.68756866,5693.293457
KEN.25_1,25,27.83639717,27.72530556,23.77176285,30.38017082,17286.40234,0,29.38789177,29.49891281,25.06460762,31.76918221,18249.88086,0,29.341362,29.3681221,25.27063942,32.11637497,18220.98633,0,27.25432777,27.40938377,23.3294735,29.94406509,16924.9375,0,28.05329132,28.43886948,22.85533524,30.93770218,17421.09375,0,27.43353653,27.6468277,22.75093079,30.05215263,17036.22656,0,26.81399345,26.99878883,22.72323418,29.19473076,16651.49023,0,26.90823746,27.15929604,22.61424637,29.34266663,16710.01563,0,27.73566437,27.84622574,23.35912704,30.88090134,17223.84766,0,28.34903336,28.61167908,24.15493202,30.69070435,17604.75,0,26.93429756,26.89791107,22.65875626,30.1663208,16726.19922,0,28.29130745,27.90392685,23.91141701,31.50287437,17568.90234
KEN.26_1,26,20.21095085,20.99746704,8.948903084,26.56461334,1131.813232,0,20.79984093,21.68510056,9.227491379,27.59680176,1164.791138,0,21.38082886,22.27990913,9.618720055,28.01841545,1197.326416,0,20.56742668,21.34666824,9.669034958,26.91327477,1151.775879,0,20.76130486,21.60606384,9.325636864,27.39565849,1162.633057,0,20.35286903,21.31689262,8.303380966,27.23966026,1139.76062,0,19.64196205,20.63708115,7.723028183,26.39637566,1099.949829,0,19.65964127,20.60801125,8.044273376,26.33288193,1100.939941,0,20.20793724,21.28720856,8.124716759,26.79254723,1131.644531,0,21.51308823,22.71902847,8.334553719,28.54067039,1204.73291,0,19.90327263,20.80701065,8.53615284,26.37809944,1114.583252,0,19.96868515,20.979496,8.206656456,26.44594383,1118.246338
KEN.27_1,27,21.24866104,20.8559761,18.93798065,23.84674072,552.46521,0,21.83985329,21.50975227,19.62734222,24.17998314,567.8361816,0,21.49625969,21.19923019,19.34687042,23.71108437,558.902771,0,21.43665314,21.08790588,19.33599281,23.72055626,557.3529663,0,21.38848877,21.03217888,19.105093,23.73135948,556.100708,0,21.16453934,20.78409386,18.8132782,23.60346222,550.2780151,0,20.98722458,20.61565781,19.02903557,23.11270142,545.6678467,0,21.66601181,21.38761902,19.87985611,23.38606262,563.3162842,0,21.62580299,21.35422516,19.9981823,23.48392677,562.270874,0,21.55976295,21.21939468,20.08952141,23.4811039,560.553833,0,20.89556503,20.590868,19.25998306,22.88395119,543.284668,0,20.84032822,20.48117828,18.77827835,23.24538231,541.8485107
KEN.28_1,28,27.75366974,27.75366974,27.62370682,27.88363266,55.50733948,0,28.05200195,28.05200195,27.91983604,28.18416786,56.10400391,0,27.96634674,27.96634674,27.86932564,28.06336975,55.93269348,0,26.54280472,26.54280472,26.44675827,26.63885307,53.08560944,0,25.37573624,25.37573624,25.25806046,25.49341202,50.75147247,0,24.91728973,24.91728973,24.81462479,25.01995468,49.83457947,0,24.38471413,24.38471413,24.29358673,24.47584152,48.76942825,0,24.1778717,24.1778717,24.10946655,24.24627495,48.35574341,0,24.87117004,24.87117004,24.81986809,24.922472,49.74234009,0,26.04050827,26.04050827,26.00148964,26.07952499,52.08101654,0,26.47928238,26.47928238,26.39962387,26.55894279,52.95856476,0,27.59569931,27.59569931,27.48155022,27.7098484,55.19139862
KEN.29_1,29,18.01011848,18.32566833,13.97202778,21.35611725,396.2225952,0,18.38110733,18.73824692,14.22358704,21.85977554,404.3843689,0,18.89465523,19.25712585,14.74457169,22.22449112,415.6824036,0,18.30308151,18.6890316,14.33654594,21.40798187,402.6677856,0,17.97711182,18.39589691,13.86944199,21.24599838,395.49646,0,17.25600052,17.61217499,12.91770935,20.80764389,379.632019,0,16.42600822,16.75391769,12.09430695,20.0702076,361.3721619,0,16.85040855,17.16492271,12.42097378,20.52491951,370.7089844,0,17.20460129,17.51833916,12.52254486,21.22303772,378.5012207,0,18.22472954,18.52038193,13.3196764,22.50995445,400.9440308,0,17.48290062,17.71395302,13.33362198,21.22692871,384.6238098,0,17.6920681,17.98904037,13.33799267,21.60002708,389.2254944
KEN.30_1,30,18.77630806,18.92319107,18.1131115,19.35827446,112.6578522,0,19.36790276,19.52774048,18.82155418,19.84623337,116.2074127,0,19.66854668,19.85811996,18.90724754,20.2374897,118.0112839,0,18.98084831,19.12794876,18.33288383,19.54863548,113.8850861,0,18.50465584,18.6475029,17.6403656,19.22099876,111.0279388,0,17.7787571,17.92087936,16.90180206,18.56750298,106.6725464,0,17.06012917,17.20781326,16.38382339,17.74640656,102.3607712,0,17.7248745,17.8728714,17.14244461,18.2865715,106.3492508,0,18.09414101,18.21528244,17.44616508,18.7419529,108.5648422,0,19.49533081,19.66698456,18.75340462,20.1811142,116.9719849,0,18.84827995,18.99295044,18.20357132,19.30147362,113.0896835,0,19.37818527,19.52067947,18.73372841,19.67890358,116.2691116
KEN.31_1,31,16.36316109,16.66066742,13.42977142,19.29681778,998.152771,0,17.06074142,17.22578239,14.06366348,20.03568077,1040.7052,0,17.57230568,17.74157333,14.81381416,21.1575737,1071.910645,0,16.86049271,16.90698433,14.08385754,20.26710129,1028.490112,0,16.44621277,16.41774368,13.79700089,19.75723076,1003.218933,0,15.43545818,15.40733528,12.66783619,18.84614563,941.5629272,0,14.7440567,14.72119331,12.04878521,18.04529762,899.3874512,0,15.19822979,15.41606998,12.34684658,18.20191956,927.092041,0,15.47908401,15.60251999,12.65041161,18.6914711,944.2241211,0,16.21604538,16.43886185,13.25588894,19.25400925,989.178772,0,16.07878685,16.40725327,13.148489,18.70923042,980.8060303,0,16.65245247,16.78211784,13.50090027,19.65716171,1015.799561
KEN.32_1,32,17.62809181,17.51391602,16.1240921,19.9128952,352.5618286,0,18.44697762,18.33650589,17.10388184,20.53707504,368.9395447,0,18.13542938,18.03944397,16.85543251,20.17529106,362.7085876,0,17.78578568,17.6906662,16.36074638,19.91700935,355.7156982,0,17.33276367,17.21538925,15.98188782,19.38253975,346.6552734,0,16.44016075,16.20714951,14.92646313,18.79244804,328.8032227,0,16.01681137,15.77442074,14.39309883,18.50290489,320.3362122,0,16.54396439,16.22229767,14.96983433,19.20766258,330.8792725,0,16.82414627,16.49756622,15.30364799,19.59078217,336.4829407,0,17.04022408,16.74154472,15.67074299,19.76970291,340.8044739,0,17.35093689,17.23104286,15.89968491,19.64930153,347.0187378,0,17.70001602,17.58107376,16.51854134,19.91305351,354.0003357
KEN.33_1,33,17.60276985,17.70706367,13.23699856,22.91656685,2640.415527,0,18.22545242,18.32244492,13.78725624,23.95851707,2733.817871,0,18.08210564,18.15479851,14.19971752,23.08311081,2712.315918,0,17.9061451,18.12415695,13.63765335,23.01932144,2685.921875,0,17.38945961,17.54834747,13.12511063,23.05908775,2608.418945,0,16.71507835,16.77204895,12.02443886,23.1027298,2507.261719,0,16.57304382,16.72367477,11.44385624,22.47652435,2485.956543,0,17.42728806,17.61838722,11.94751358,23.58430862,2614.093262,0,17.62964821,17.74674225,12.19909763,24.34251404,2644.447266,0,18.56695557,18.80383682,12.86705494,25.45277023,2785.043457,0,18.05804443,18.30971146,12.90844154,25.16612816,2708.706543,0,18.35717773,18.48273087,13.38228512,26.39431381,2753.57666
KEN.34_1,34,18.22876167,18.17997551,17.4914875,19.36136818,127.6013336,0,18.78370857,18.75012779,17.98880005,19.95088196,131.4859619,0,18.6207943,18.55942726,17.91529083,19.66931343,130.3455658,0,18.43369484,18.35698891,17.83807373,19.3866272,129.0358582,0,18.26528931,18.17762184,17.73192024,19.10261536,127.8570251,0,17.50168991,17.40869713,16.94019508,18.43860817,122.5118256,0,17.18518257,17.07728577,16.66541672,18.08127403,120.2962799,0,17.78372765,17.64162254,17.2359581,18.66770172,124.4860992,0,17.82497406,17.69667053,17.18168068,18.80673027,124.7748184,0,18.29350662,18.08870316,17.71902084,19.07137871,128.0545502,0,17.95908546,17.80376816,17.32810593,18.83284378,125.7136002,0,18.01781654,17.90979004,17.3033638,19.10507965,126.1247101
KEN.35_1,35,14.328866,14.34989929,11.24168968,16.5707283,372.5505066,0,14.91689491,14.92538643,11.71741104,17.25914955,387.8392639,0,15.46485043,15.51106834,12.26576996,18.16938019,402.0861206,0,15.11165333,15.16567993,12.12075615,17.656147,392.9029846,0,14.87656307,15.04316902,11.93993759,17.59403801,386.7906494,0,13.85696411,13.9847641,10.82265663,16.84609413,360.2810669,0,13.11012077,13.25927639,10.15679741,16.1070919,340.8631287,0,13.34452629,13.4004364,10.23915672,16.07551765,346.9576721,0,13.5403347,13.63305855,10.35724258,16.4277153,352.0487061,0,14.09281063,14.08852386,10.89218903,16.83028984,366.4130859,0,14.07593441,14.06067371,10.98797512,16.44172096,365.9743042,0,14.14608765,14.13524532,10.78923035,16.75907326,367.7982788
KEN.36_1,36,15.16762257,15.914217,11.55151463,16.98411179,394.3581848,0,15.56223679,16.3953476,11.89493942,17.54670334,404.6181641,0,16.2052269,17.04107285,12.44590569,18.57275581,421.335907,0,15.80836487,16.58032227,12.2570982,18.04208755,411.0174866,0,15.36168575,16.077034,11.97663021,17.60598946,399.4038391,0,14.47798157,15.19452858,10.92443848,16.95992279,376.4275208,0,13.56295967,14.22164345,10.20170879,15.9938345,352.6369629,0,13.81422615,14.52669525,10.37463474,15.93859482,359.1698914,0,14.15210056,14.94307709,10.46323681,16.46596718,367.9546204,0,14.92458439,15.73055077,11.01291943,17.27038002,388.0391846,0,14.83783436,15.64509964,11.18503189,17.16344261,385.7836914,0,14.86271095,15.66324711,10.94842243,17.58831787,386.430481
KEN.37_1,37,23.3380127,23.44318771,17.36097145,29.50481987,3944.124023,0,24.22488594,24.19676018,18.00497246,30.00034523,4094.005859,0,24.61434364,24.57582855,18.53628922,30.77830505,4159.824219,0,23.13753891,23.11738205,17.71183205,28.10770988,3910.244141,0,23.4751339,23.41704559,17.43397522,28.5147934,3967.297607,0,23.13446999,23.17047691,16.48015785,27.47999763,3909.725586,0,22.63823318,22.77065468,15.80823135,26.7690258,3825.861328,0,22.80155182,22.95715332,16.24328423,27.30633545,3853.462402,0,23.53529739,23.7251091,16.71002007,29.45695877,3977.465332,0,24.35994148,24.50976563,17.2285347,28.63789177,4116.830078,0,22.71645927,22.6918354,17.1055088,28.18166542,3839.081543,0,23.36720467,23.50616837,17.56844139,29.85508156,3949.057617
KEN.38_1,38,22.97962189,23.04110718,21.37448692,24.23929596,689.3886719,0,23.43509483,23.52463341,21.9075489,24.58255959,703.0528564,0,22.8423214,22.9339447,21.42581177,23.86860085,685.2696533,0,22.81307793,22.91492844,21.30732918,23.91213989,684.392334,0,22.42656326,22.52377701,20.96858025,23.51553917,672.796875,0,22.04192734,22.14971161,20.38754272,23.328228,661.2578125,0,21.77035904,21.8946228,20.13573456,22.9854908,653.1107788,0,22.42417717,22.60102463,20.74780655,23.56502342,672.7253418,0,22.58356094,22.78680038,20.9182682,23.65834236,677.5068359,0,22.5023613,22.68884277,20.95475006,23.49922752,675.0708618,0,22.09584808,22.22948837,20.67227745,23.0141468,662.8754272,0,22.45828819,22.57297516,20.86875725,23.60659599,673.7486572
KEN.39_1,39,24.73061943,24.56612778,22.16775703,27.44474602,3363.364258,0,24.974823,24.72008133,22.33668137,27.93219948,3396.575928,0,24.78956604,24.47283173,22.21619034,27.91667747,3371.380859,0,23.62340546,23.35162926,21.11370468,26.60314941,3212.783203,0,22.55316353,22.40266418,20.06474495,25.20459175,3067.230225,0,22.28963661,22.17557907,19.43497467,25.28960609,3031.390625,0,21.70289612,21.58295631,18.81833649,24.69350815,2951.59375,0,21.96952057,21.78283691,19.31823921,24.510849,2987.854736,0,22.66218758,22.5315094,20.00671768,25.22493935,3082.057617,0,24.14636993,24.03157425,21.57525063,26.48346519,3283.90625,0,23.81095886,23.53349686,21.24367142,26.41257858,3238.290527,0,24.68520164,24.49454498,21.98059845,27.30404663,3357.1875
KEN.40_1,40,27.95980835,28.00469589,26.2490139,29.3614006,8975.098633,0,29.00780106,28.94371414,27.11362839,30.56421471,9311.503906,0,29.3327713,29.35541344,27.56491661,30.44748878,9415.819336,0,27.71869469,27.69638443,26.43011475,28.79460907,8897.701172,0,26.70267487,26.67765236,25.43294144,28.56094933,8571.558594,0,26.63096237,26.68651581,25.40019989,28.07439232,8548.539063,0,25.87210464,25.91282272,24.84580803,27.14731407,8304.945313,0,25.55141449,25.54994774,24.62535095,26.85758591,8202.003906,0,26.16060066,26.09356117,25.27115631,27.41825485,8397.552734,0,27.61797333,27.50824928,26.44517136,29.13630295,8865.369141,0,27.26513481,27.15260124,26.1291256,28.51544762,8752.108398,0,28.13340187,28.13304901,26.4096508,29.40509415,9030.822266
KEN.41_1,41,22.95371437,23.671381,15.33455372,26.18466377,482.0279846,0,23.54644203,24.26213074,15.69564342,26.89843369,494.4752808,0,24.08551216,24.8526001,16.1461277,27.4182148,505.7957458,0,23.0961113,23.79243088,15.66328621,26.32164574,485.0183411,0,23.33724403,24.14223671,15.07079506,26.87372971,490.0821228,0,23.07354355,23.9282093,14.14850521,26.90119362,484.5444336,0,22.37680626,23.30482101,13.29500008,26.16310883,469.9129333,0,22.34818268,23.18550491,13.63217735,26.11178589,469.3118286,0,22.86833382,23.73738861,13.97726822,26.64167023,480.2350159,0,24.49551773,25.46212387,15.07475185,28.45129013,514.4058838,0,22.55197906,23.32247925,14.67943573,25.90007782,473.5915527,0,22.70024872,23.45473862,14.61340809,25.94391823,476.7052307
KEN.42_1,42,17.90034485,18.01023293,15.44904709,19.7295723,340.1065369,0,18.64987373,18.77628708,16.21938705,20.49718285,354.3475952,0,18.65108871,18.75259399,16.06510735,20.20633125,354.370697,0,17.93533707,18.15491295,15.54507637,19.25169182,340.7713928,0,17.17774773,17.40559387,14.96022797,18.47506332,326.3771973,0,15.98409748,16.22161484,13.7531662,17.31417084,303.6978455,0,15.33775902,15.59336281,13.10111427,16.50794792,291.4174194,0,15.64971733,15.84578419,13.54023361,16.93272591,297.344635,0,15.9598999,16.14604759,13.83439827,17.18954086,303.2380981,0,16.66225433,16.82624817,14.15189743,17.98320198,316.5828247,0,17.37665749,17.46987724,14.87849617,18.97083092,330.1564941,0,17.83790779,17.82261467,15.39046478,19.98048973,338.9202576
KEN.43_1,43,28.42516327,28.79917908,22.12989426,31.06978035,14837.93555,0,29.0287056,29.32128143,22.78414726,31.90078163,15152.98438,0,28.94693947,29.21255684,22.84625816,31.86569595,15110.30273,0,27.72770691,27.9800663,22.27805901,30.29403687,14473.86328,0,27.98697853,28.39839172,21.76803398,31.08052254,14609.20313,0,25.58233452,25.85337448,20.0942955,28.66539383,13353.97852,0,24.69684601,24.96585083,19.17780304,28.10294342,12891.75391,0,25.48749924,25.83686829,19.86520576,28.61118698,13304.47461,0,26.94469643,27.49503708,20.57519531,30.31198692,14065.13184,0,26.69756889,27.01607513,20.77820778,29.61487579,13936.13086,0,27.43509102,27.80896759,21.46737289,30.24281693,14321.11719,0,28.5588398,28.9509716,22.64515305,31.11711121,14907.71484
KEN.44_1,44,16.91660881,17.27155304,14.24757576,19.18720818,473.6650391,0,17.84682846,18.2252655,15.20672607,20.00776291,499.7112122,0,17.95094109,18.19842911,15.27553177,20.15402031,502.6263733,0,17.32216454,17.57897949,14.71310139,19.44680977,485.0206299,0,16.92440224,17.2737236,14.37914371,18.78110313,473.8832703,0,15.7315855,16.12653542,13.21434402,17.53721809,440.4844055,0,14.9882431,15.34601784,12.57876396,17.08160973,419.6708069,0,15.43616486,15.82787704,13.02054214,17.36698341,432.212616,0,15.72121906,16.11578369,13.28437901,17.71402168,440.1941223,0,16.2352581,16.51308823,13.64907837,18.21690178,454.5872498,0,16.64449692,16.97938919,13.92016315,18.95265007,466.0458984,0,17.33630562,17.7702713,14.41156864,19.4717617,485.4165344
KEN.45_1,45,20.0863533,20.20508575,19.0443821,20.89086914,80.34541321,0,20.6249752,20.73103523,19.61937523,21.41845512,82.49990082,0,20.24427414,20.35397339,19.31637573,20.95277596,80.97709656,0,20.08567619,20.20432663,19.12160683,20.81244659,80.34270477,0,19.72958755,19.85697174,18.70868301,20.49571991,78.91835022,0,19.12784958,19.28376007,18.03777122,19.90611267,76.51139832,0,18.86668015,19.03036499,17.77594185,19.63004494,75.46672058,0,19.43193245,19.61413956,18.26915359,20.23029327,77.7277298,0,19.59007645,19.76303673,18.44958687,20.38464546,78.36030579,0,19.64167023,19.80599022,18.52018738,20.43451118,78.56668091,0,19.49867821,19.62546158,18.58797073,20.15581894,77.99471283,0,19.66043282,19.76637268,18.73097992,20.37800217,78.64173126
KEN.46_1,46,28.75503922,28.61143303,25.49820518,30.87609863,13313.58301,0,30.33901978,30.445158,26.95539856,31.78990173,14046.96582,0,30.12914276,30.31448174,26.70065308,31.41734695,13949.79297,0,27.98464584,28.37561035,23.67068863,29.73989487,12956.89063,0,27.68269348,28.28989983,23.14104462,28.86933708,12817.08691,0,27.34453964,27.82839584,23.00549889,28.51100731,12660.52148,0,26.58334351,26.97712898,22.79781151,27.64363098,12308.08789,0,26.51542664,26.85445976,22.79878616,27.64556694,12276.64258,0,27.15549469,27.53413773,23.52138329,28.34730721,12572.99414,0,28.63933754,29.15226555,24.38101768,29.84432602,13260.01367,0,26.7937088,26.98465347,22.80286217,28.79851913,12405.4873,0,28.51244354,28.52585602,25.02502441,30.33073425,13201.26172
KEN.47_1,47,22.56439018,22.87903595,13.14404488,28.08707047,1714.893677,0,23.18742943,23.43563652,13.87165737,28.4659996,1762.244629,0,23.22483444,23.55553246,14.31337357,28.04064369,1765.087402,0,22.01550865,22.1549778,14.05415154,26.91436005,1673.178711,0,21.24618149,21.22381401,13.72133923,26.54565811,1614.709839,0,19.83687782,19.972929,12.57923508,24.34935188,1507.602661,0,18.79825211,18.92812157,11.93788624,23.1431179,1428.667114,0,19.23416901,19.28048134,12.55266285,23.87033081,1461.796875,0,19.81744576,19.82813835,12.41759396,25.08691788,1506.125854,0,20.65729713,20.71943092,12.63086128,25.59140396,1569.95459,0,21.54106331,21.5348835,12.9023428,26.74915886,1637.12085,0,22.56593895,22.68449402,13.11494064,28.26357651,1715.011353
